date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2022-01-03 00:00:00+05:30,165.03,165.03,165.03,165.03,0,0.0,0.0,0.0
2022-01-04 00:00:00+05:30,166.7,166.7,166.7,166.7,0,0.0,0.0,0.0
2022-01-05 00:00:00+05:30,167.82,167.82,167.82,167.82,0,0.0,0.0,0.0
2022-01-06 00:00:00+05:30,166.14,166.14,166.14,166.14,0,0.0,0.0,0.0
2022-01-07 00:00:00+05:30,166.77,166.77,166.77,166.77,0,0.0,0.0,0.0
2022-01-10 00:00:00+05:30,168.55,168.55,168.55,168.55,0,0.0,0.0,0.0
2022-01-11 00:00:00+05:30,169.04,169.04,169.04,169.04,0,0.0,0.0,0.0
2022-01-12 00:00:00+05:30,170.5,170.5,170.5,170.5,0,0.0,0.0,0.0
2022-01-13 00:00:00+05:30,170.92,170.92,170.92,170.92,0,0.0,0.0,0.0
2022-01-14 00:00:00+05:30,170.9,170.9,170.9,170.9,0,0.0,0.0,0.0
2022-01-17 00:00:00+05:30,171.39,171.39,171.39,171.39,0,0.0,0.0,0.0
2022-01-18 00:00:00+05:30,169.56,169.56,169.56,169.56,0,0.0,0.0,0.0
2022-01-19 00:00:00+05:30,167.94,167.94,167.94,167.94,0,0.0,0.0,0.0
2022-01-20 00:00:00+05:30,166.27,166.27,166.27,166.27,0,0.0,0.0,0.0
2022-01-21 00:00:00+05:30,164.97,164.97,164.97,164.97,0,0.0,0.0,0.0
2022-01-24 00:00:00+05:30,160.58,160.58,160.58,160.58,0,0.0,0.0,0.0
2022-01-25 00:00:00+05:30,161.79,161.79,161.79,161.79,0,0.0,0.0,0.0
2022-01-27 00:00:00+05:30,160.21,160.21,160.21,160.21,0,0.0,0.0,0.0
2022-01-28 00:00:00+05:30,160.14,160.14,160.14,160.14,0,0.0,0.0,0.0
